d_codigo,d_asenta,d_tipo_asenta,d_mnpio,d_estado,d_ciudad,d_zona
45597,El Campesino,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45598,Compositores,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45598,Salvador Vidrio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45598,La Romita,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45598,Artesanos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45598,Artesanos Oriente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Lomas Del 4,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Guadalupe Ejidal 1ra. Sección,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Lomas de Curiel,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Cerro del Cuatro 2da. Sección,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,El Refugio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Guadalupe Ejidal 2da Sección,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Guadalupe Ejidal 3ra. Sección,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Cerro del Cuatro 1ra. Sección,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Las Terrazas Residencial,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45599,Huerta de Peña,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,España,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,Santa Anita Residencial,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,Ponciano Arriaga,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,El Mirador Juan Arias,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,La Caridad,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,Residencial Quinta Nova,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,Santa Anita,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,La Candelaria,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,San Francisco,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,INFONAVIT Santa Anita,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45600,Ojo de Agua,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Prados de Santa María,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Jardines de Miraflores,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Indígena San Sebastianito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Valle del Sur,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Loma Verde,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Hacienda del Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Los Olivos de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,La Gigantera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Santa María Tequepexpan,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Valle de San Sebastianito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Valle de las Heras,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,El Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Geovillas Los Olivos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Barrio de San Miguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Riveras de San Sebastianito,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Villa de Santa María,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,Tulipanes,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45601,San Sebastianito,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45602,Antares,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45602,La Calerilla,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45602,Geovillas del Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45602,El Sereno,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45602,Loreto,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45604,ITESO,Equipamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45605,Antigua Santa María,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45605,Revolucionaria Unidad,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45605,Mezquitera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Balcones de Santa María,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Jardines de Santa María,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Villas Colón,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Buenos Aires,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Loma Linda,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45606,Lomas de San MIguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45607,Lomas de La Victoria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45607,Bosque I,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45607,Loma Bonita Poniente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45607,El Mante,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Loma Bonita Ejidal,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,El Sáuz,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Parques de Colon,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Tecnológico,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Paisajes del Tesoro,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Cerro Del Tesoro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45608,Mirador del Tesoro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45609,Parques del Bosque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45609,Haciendas de San José,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45609,Arroyo Seco,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45609,Parques de Santa María,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45610,Pedregal del Bosque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45610,Toluquilla,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45610,Real Tulipanes,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45610,Tres Pinos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45613,Paseos del Prado,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,Parques de Santa Cruz del Valle,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,Coto Del Carmen,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,Villa Fontana,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,López Cotilla,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,Valle de La Misericordia,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,Misión Magnolia,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45615,El Bosque II,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Ex-haciendas del Cuatro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Senderos de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Vista Hermosa,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Haciendas de Vista Hermosa,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Juan de La Barrera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Ojo de Agua,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,San Clemente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45618,Valle Verde,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45619,Granjas de Monte Negro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45619,Las Pintas de Abajo,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45619,Paseos Lago,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45620,Plan de Oriente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45620,Plan del Sur,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,El Manantial,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,Iberoamericano,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,Atlas,Club de golf,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,Las Liebres,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,Las Liebres,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45623,Portillo Blanco,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45625,Rinconadas de Los Encinos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45625,Villas de San Miguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45625,San Pedrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45625,Lomas de San Pedrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45626,Cedro Jalisco,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45627,El Zalate,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45627,Verde Valle,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45627,Los Amiales,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45628,Alfredo Barba,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45628,Lomas Del Tapatío,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45628,Jardines de San Martín,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,Álvaro Obregón,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,San Martín de las Flores de Abajo,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,San Martín de las Flores de Arriba,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,El Morito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,Mirador de San Martín,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,El Cerrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,Villas del Tapatío,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,López Mateos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,Quintas de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45629,Jardines del Órgano,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Tateposco,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Tinajitas,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Laderita,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Ojo de Agua,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Alameda,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Cantera Colorada,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,Cerro del Jagüey,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,El Refugio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45630,La Pilita,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Los Hornos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Horizontes de Tlaquepaque,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Emiliano Zapata,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Sentimientos de La Nación,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Barrios Unidos de Intercolonias,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Cantares del Paraíso,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Residentes de San Martín,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,El Canelo,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,La Arena,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,El Sauz,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,La Artesana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Los Puestos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Santibáñez,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,La Severiana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Valle del Paraíso,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Los Naranjos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,El Nogal,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Francisco Silva Romero,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,La Cofradia,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,La Puerta,Ranchería,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,San Juan,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45638,Guadalupana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,Urbano
45640,El Cortijo,Ejido,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45640,Las Flores,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Héroes de Nacozari,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Las Galeanas,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,La Providencia,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45640,La Purísima,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45640,Arcos de la Cruz,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,El Ezquivel,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Rinconadas del Sol,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Buenavista,Ranchería,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45640,La Teja,Poblado comunal,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Rancho el Derramadero,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Hacienda Real,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Patria,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,El Tecolote,Poblado comunal,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Banús,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Colinas de Santa Anita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Los Mezquites,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Rancho el Zapote,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Valle de Tlajomulco,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Villanova,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Lomas de Tejeda Habitacional,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Las Víboras (Fraccionamiento Valle de las Flores),Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45640,Prados de La Higuera,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Bosques de la Esperanza,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Lomas del Pedregal,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Cofradia de La Luz,Ranchería,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,El Centarro,Poblado comunal,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Mirador del Valle,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Los Álamos,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Colinas Desarrollo,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Rancho los Ocampo,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Santa Cruz de las Flores,Pueblo,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45640,Jardines de Tlajomulco,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45640,Lomas de Tejeda ing.,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45640,La Lomita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Larios,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Tlajomulco Centro,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Cima Del Sol,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Cofradía,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45640,Los Pinos,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Nuevo Tlajomulco,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45640,Rinconada las Auroras,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Tierra de la Esperanza,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Residencial Lomas de Tejeda,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Hacienda La Noria,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Lomas de Tejeda,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Los Sauces,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45641,Rinconada de Los Nogales I y II,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,El Mirador,Poblado comunal,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45641,Lomas Habitacional,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45641,Los Tapia,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar Secc Balcones,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,San Martin Del Tajo,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar Secc Jockey Club,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar Secc Bosques,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar Secc Cañadas,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,Las Villas,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,Rinconada Del Palomar,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45643,El Palomar Secc Panorámica,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45644,Los Tepetates,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45644,La Cruz Vieja (Soledad de Cruz Vieja),Ranchería,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45644,Santa Cruz de la Loma (Tepetates),Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45645,El Oro,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Santa Anita,Condominio,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Lago Nogal,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Los Gavilanes Poniente,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Villa Real,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Bonanza Residencial,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Cañada Santa Anita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Campo Nogal,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Real de Santa Anita,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Santa Anita Camino Real,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Naturezza,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Villas de San Agustin,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Vistas de San Agustin,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Hacienda La Candelaria,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Monte Benarés,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Hacienda del Oro,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,San Antonio Lagunitas,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Residencial Provenza (La Romana),Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Jade,Condominio,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,El Manantial,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Villas de Santa Anita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Semiurbano
45645,Pueblo Bonito,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Cortijo de San Agustin,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Bosque Real,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Nueva Galicia Residencial,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Primavera Santa Anita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Rinconada Santa Anita,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,La Loma,Ranchería,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Rural
45645,Los Naranjos,Fraccionamiento,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
45645,Las Varitas,Colonia,Tlajomulco de Zúñiga,Jalisco,Tlajomulco de Zúñiga,Urbano
